chr1	993777	993809	32
chr1	999858	999879	36
chr1	1009677	1009687	40
chr1	1051458	1051476	41
chr1	1125753	1125791	47
chr1	1219378	1219383	67
chr1	1322437	1322444	90
chr1	1357161	1357170	108
chr1	1981892	1981905	164
chr1	2360138	2360142	187
chr1	3663919	3663940	214
chr1	6419009	6419033	239
chr1	6479975	6479979	246
chr1	6484833	6484837	248
chr1	6580052	6580061	256
chr1	8921181	8921211	320
chr1	8928069	8928080	334
chr1	10520889	10520906	391
chr1	11724170	11724183	427
chr1	11918988	11919002	444
chr1	16301388	16301421	551
chr1	19414387	19414407	614
chr1	19666002	19666025	627
chr1	20446028	20446030	657
chr1	20811182	20811198	660
chr1	20987996	20988017	673
chr1	21566343	21566354	691
chr1	21588576	21588581	692
chr1	21932668	21932694	710
chr1	24645962	24645971	790
chr1	25810456	25810477	848
chr1	26607700	26607729	887
chr1	26644420	26644421	893
chr1	26680605	26680621	896
chr1	27633857	27633867	946
chr1	27669677	27669687	952
chr1	27683148	27683166	956
chr1	27683348	27683363	957
chr1	27961693	27961698	980
chr1	28865294	28865304	1033
chr1	28995320	28995340	1055
chr1	29508464	29508475	1083
chr1	31218874	31218882	1094
chr1	31219188	31219192	1098
chr1	31297075	31297094	1102
chr1	32131942	32131951	1128
chr1	32132071	32132082	1130
chr1	32135304	32135321	1134
chr1	32403945	32403965	1154
chr1	32667364	32667381	1184
chr1	32669562	32669583	1187
chr1	33145677	33145722	1225
chr1	33283155	33283181	1240
chr1	35220660	35220678	1270
chr1	35266142	35266163	1281
chr1	36863541	36863548	1381
chr1	37949720	37949737	1396
chr1	38273995	38273998	1413
chr1	39407456	39407466	1439
chr1	40367676	40367678	1476
chr1	40778269	40778303	1489
chr1	40839430	40839441	1492
chr1	41157427	41157443	1498
chr1	42017468	42017480	1523
chr1	42068279	42068322	1532
chr1	42082424	42082432	1550
chr1	42468058	42468062	1575
chr1	42619079	42619083	1576
chr1	42642712	42642728	1578
chr1	44088498	44088518	1654
chr1	44457854	44457872	1676
chr1	46080010	46080036	1760
chr1	46646045	46646049	1791
chr1	47533122	47533126	1821
chr1	50889111	50889131	1844
chr1	50889675	50889677	1845
chr1	54417568	54417575	1919
chr1	59041658	59041677	1975
chr1	59041742	59041753	1976
chr1	59247498	59247520	1997
chr1	60201778	60201786	2040
chr1	66796213	66796229	2126
chr1	68151011	68151027	2163
chr1	68299146	68299155	2182
chr1	70710431	70710454	2194
chr1	76251896	76251905	2245
chr1	76259826	76259847	2251
chr1	77685091	77685115	2257
chr1	85156153	85156168	2328
chr1	90432730	90432736	2443
chr1	93299199	93299209	2466
chr1	96912423	96912432	2530
chr1	101198150	101198193	2570
chr1	102312541	102312561	2595
chr1	109242209	109242213	2622
chr1	109584724	109584735	2639
chr1	111743266	111743271	2710
chr1	111747116	111747124	2714
chr1	113217532	113217542	2747
chr1	116946556	116946566	2825
chr1	119904869	119904884	2862
chr1	120612238	120612244	2873
chr1	145513222	145513268	2917
chr1	147746568	147746573	2953
chr1	144593670	144593690	2964
chr1	150548555	150548581	3059
chr1	150549696	150549707	3071
chr1	150738278	150738298	3103
chr1	151254746	151254768	3156
chr1	151826186	151826188	3186
chr1	151828547	151828573	3187
chr1	152131704	152131715	3201
chr1	153318770	153318797	3227
chr1	153330250	153330271	3229
chr1	153363661	153363698	3248
chr1	153508328	153508351	3252
chr1	153538253	153538301	3266
chr1	153585641	153585647	3275
chr1	153586939	153586960	3277
chr1	153587299	153587302	3281
chr1	153588882	153588885	3294
chr1	153634888	153634900	3314
chr1	153958080	153958113	3355
chr1	154143169	154143185	3366
chr1	154297994	154298027	3383
chr1	154531370	154531415	3401
chr1	154720579	154720598	3414
chr1	154842754	154842763	3416
chr1	154946360	154946391	3437
chr1	155023825	155023828	3450
chr1	155108449	155108466	3460
chr1	155826973	155826978	3506
chr1	156144948	156144964	3590
chr1	156721309	156721313	3667
chr1	156721398	156721427	3668
chr1	156722203	156722210	3674
chr1	158984566	158984578	3711
chr1	159174459	159174478	3732
chr1	159750867	159750873	3740
chr1	159751014	159751038	3742
chr1	159832441	159832449	3745
chr1	159888176	159888193	3748
chr1	159893126	159893132	3759
chr1	159902690	159902700	3766
chr1	160147182	160147194	3777
chr1	160616810	160616815	3806
chr1	160924596	160924614	3809
chr1	161008900	161008903	3821
chr1	161015684	161015688	3823
chr1	161041245	161041267	3831
chr1	161044558	161044576	3834
chr1	161059330	161059364	3835
chr1	161102366	161102373	3843
chr1	162531344	162531350	3899
chr1	162760523	162760545	3904
chr1	165873234	165873247	3931
chr1	167905800	167905810	3953
chr1	168513235	168513238	3972
chr1	169764033	169764048	3993
chr1	170707593	170707612	4030
chr1	170708153	170708173	4035
chr1	171501725	171501735	4056
chr1	179057030	179057035	4119
chr1	183149563	183149566	4214
chr1	185268980	185268996	4294
chr1	193028468	193028513	4326
chr1	201301170	201301209	4376
chr1	201368619	201368632	4386
chr1	202780079	202780090	4438
chr1	202931240	202931258	4447
chr1	203194269	203194296	4472
chr1	203276717	203276726	4482
chr1	203276980	203276991	4484
chr1	203320281	203320291	4509
chr1	204135463	204135465	4534
chr1	204165610	204165621	4536
chr1	205419063	205419106	4581
chr1	205744221	205744237	4606
chr1	206644502	206644537	4620
chr1	206730477	206730508	4626
chr1	209824715	209824733	4712
chr1	212873064	212873074	4816
chr1	224033760	224033784	4927
chr1	226998781	226998783	4994
chr1	228559956	228559963	5040
chr1	228560576	228560581	5042
chr1	230742962	230742978	5068
chr1	234492901	234492905	5099
chr1	234743259	234743288	5116
chr1	235151581	235151588	5133
chr1	236030178	236030192	5180
chr1	236557639	236557653	5193
chr1	244998750	244998760	5239
chr10	3819016	3819024	5357
chr10	5541606	5541608	5416
chr10	5566701	5566735	5417
chr10	5567081	5567112	5421
chr10	5567156	5567173	5422
chr10	5567337	5567345	5425
chr10	5567573	5567596	5427
chr10	5567648	5567675	5429
chr10	5567699	5567700	5430
chr10	5567855	5567862	5432
chr10	5568100	5568109	5437
chr10	6276040	6276065	5481
chr10	6276206	6276226	5483
chr10	6276734	6276745	5488
chr10	6277064	6277083	5491
chr10	8096649	8096655	5510
chr10	12498618	12498621	5566
chr10	17272660	17272674	5659
chr10	17276723	17276744	5662
chr10	17278301	17278308	5666
chr10	21463016	21463025	5712
chr10	28821664	28821680	5828
chr10	30184346	30184353	5866
